TIMESTAMP(ms),Heading_true(rad),Heading_est(rad),dR(m)
6769563,1.45709,2.19106,15
6770563,1.45162,2.18193,13
6771563,1.45145,2.17853,13
6772563,1.4306,2.17659,13
6773563,1.4119,2.15459,13
6774563,1.37158,2.13219,13
6775563,1.32449,2.09288,13
6776563,1.28776,2.04589,13
6777563,1.31758,2.00843,12
6778563,1.40115,2.05332,11
6779563,1.48777,2.13426,12
6780563,1.56249,2.22216,12
6781563,1.62459,2.29176,12
6782563,1.67284,2.35612,12
6783563,1.7247,2.40512,11
6784563,1.79268,2.45357,11
6785563,1.86675,2.52496,10
6786563,1.94089,2.59714,10
6787563,2.01215,2.67355,8
6788563,2.06276,2.73277,7
6789563,2.09086,2.79046,5
6790563,2.10655,2.81806,4
6791563,2.12965,2.83737,3
6792563,2.09444,2.84889,3
6793563,2.0791,2.81613,4
6794563,2.08622,2.80102,5
6795563,2.07513,2.8023,6
6796563,2.0752,2.80126,7
6797563,2.07298,2.79926,8
6798563,2.07299,2.79897,9
6799563,2.07777,2.79825,10
6800563,2.07822,2.80057,11
6801563,2.08108,2.80339,11
6802563,2.08181,2.80448,12
6803563,2.08385,2.80477,12
6804563,2.07896,2.80445,12
6805563,2.077,2.80065,13
6806563,2.07884,2.80023,13
6807563,2.07729,2.80259,13
6808563,2.07313,2.80042,13
6809563,2.06589,2.79695,12
6810563,2.06907,2.78795,12
6811563,2.0634,2.79067,11
6812563,2.05942,2.78568,11
6813563,2.0643,2.78081,10
6814563,2.08473,2.78667,9
6815563,2.10662,2.80887,10
6816563,2.10202,2.83204,10
6817563,2.07368,2.82117,10
6818563,2.06826,2.79487,11
6819563,2.079,2.79202,11
6820563,2.08782,2.80223,12
6821563,2.08392,2.80887,12
6822563,2.07335,2.80731,12
6823563,2.0716,2.79488,13
6824563,2.07419,2.79572,13
6825563,2.07579,2.79717,13
6826563,2.07602,2.79916,13
6827563,2.0746,2.79844,14
6828563,2.07964,2.798,14
6829563,2.07941,2.80192,14
6830563,2.07792,2.80135,15
6831563,2.07422,2.79951,15
6832563,2.07235,2.79481,14
6833563,2.07531,2.7955,14
6834563,2.07584,2.79746,14
6835563,2.07137,2.79745,13
6836563,2.08042,2.79903,12
6837563,2.08397,2.80721,12
6838563,2.06666,2.80332,12
6839563,2.03396,2.78332,12
6840563,2.00203,2.75094,11
6841563,1.94614,2.71463,11
6842563,1.90926,2.666,11
6843564,1.86668,2.6281,11.011
6844564,1.8195,2.5887,12
6845564,1.77446,2.54266,12
6846564,1.72506,2.48987,13
6847564,1.67311,2.44204,13
6848564,1.63302,2.39016,13
6849564,1.60329,2.35405,13
6850564,1.58519,2.32877,13
6851564,1.56345,2.30583,13
6852564,1.5449,2.28333,13
6853564,1.53512,2.27133,13
6854564,1.52735,2.2588,13
6855564,1.52245,2.2514,13
6856564,1.53096,2.25449,14
6857564,1.53026,2.25568,14
6858564,1.52902,2.25714,14
6859564,1.53112,2.25805,14
6860564,1.51355,2.25907,14
6861564,1.47756,2.23668,14
6862564,1.46233,2.20504,14
6863564,1.44214,2.18667,14
6864564,1.41927,2.17013,14
6865564,1.38877,2.14402,13
6866564,1.3238,2.10357,14
6867564,1.27178,2.04782,13
6868564,1.23143,1.99862,13
6869564,1.20301,1.95227,13
6870564,1.20093,1.93049,13
6871564,1.20038,1.92402,13
6872564,1.21348,1.92962,14
6873564,1.22452,1.94223,14
6874564,1.22966,1.95922,14
6875564,1.23221,1.9655,14
6876564,1.25426,1.97418,14
6877564,1.26843,1.98862,14
6878564,1.27909,2.00101,14
6879564,1.28187,2.00688,15
6880564,1.29483,2.01868,14
6881564,1.29968,2.02634,13
6882564,1.32169,2.03849,11
6883564,1.34164,2.05324,10
6884564,1.36224,2.0685,9
6885564,1.35409,2.08192,10
6886564,1.33785,2.07147,10
6887564,1.38276,2.06526,11
6888564,1.43289,2.11253,12
6889564,1.49931,2.17327,12
6890564,1.53569,2.23223,13
6891564,1.56006,2.26602,13
6892564,1.57677,2.29177,14
6893564,1.56696,2.30172,14
6894564,1.55599,2.29044,14
6895564,1.56073,2.28485,14
6896564,1.5581,2.28637,14
6897564,1.56132,2.28744,13
6898564,1.56581,2.28969,13
6899564,1.58923,2.29141,13
6900564,1.58164,2.31776,13
6901564,1.5383,2.30724,13
6902564,1.44566,2.25911,12
6903564,1.33879,2.16247,12
6904564,1.22547,2.05346,12
6905564,1.09211,1.94047,11
6906564,0.953106,1.80058,11
6907564,0.7696,1.66256,11
6908564,0.592026,1.4669,11
6909564,0.436446,1.29517,11
6910564,0.235968,1.1376,11
6911564,0.0593105,0.93656,11
6912564,6.20016,0.768806,12
6913564,6.14727,0.646153,12
6914564,6.07272,0.583718,12
6915564,5.99505,0.506382,12
6916564,5.97732,0.43751,13
6917564,5.96054,0.422472,13
6918564,5.94733,0.407569,13
6919564,5.93127,0.3922,13
6920564,5.92894,0.37937,12
6921564,5.91732,0.371532,12
6922564,5.93027,0.367057,11
6923564,5.934,0.376977,10
6924564,5.93544,0.380924,9
6925564,5.95285,0.386055,9
6926564,5.96346,0.403811,9
6927564,5.95576,0.412128,9
6928564,5.94302,0.399585,9
6929564,5.91768,0.386583,9
6930564,5.93568,0.366168,9
6931564,5.93662,0.380176,10
6932564,5.92939,0.38238,10
6933564,5.92053,0.375344,9
6934564,5.91844,0.367383,9
6935564,5.92517,0.365882,9
6936564,5.93296,0.371819,9
6937565,5.93772,0.377966,9.009
6938565,5.94235,0.384305,9
6939565,5.94324,0.387816,8
6940565,5.94458,0.387776,8
6941565,5.94845,0.391519,8
6942565,5.94618,0.393798,8
6943565,5.9542,0.394403,8
6944565,5.9528,0.397788,8
6945565,5.9539,0.397582,7
6946565,5.95674,0.400543,7
6947565,5.97416,0.403692,6
6948565,6.00967,0.421086,5
6949565,6.03948,0.459524,5
6950565,6.0228,0.48753,4
6951565,5.99499,0.476939,4
6952565,5.96566,0.44896,4
6953565,5.94544,0.420209,4
6954565,5.91993,0.390389,4
6955565,5.9082,0.366768,4
6956565,5.92662,0.357809,3
6957565,5.9156,0.369049,3
6958565,5.90531,0.370336,3
6959565,5.89143,0.360282,2
6960565,5.88197,0.350809,2
6961565,5.87584,0.335332,1
6962565,5.87441,0.324596,0
6963565,5.87441,0.321104,0
6964565,5.85217,0.319763,0
6965565,5.80387,0.315489,2
6966565,5.77935,0.275188,3
6967565,5.76668,0.239162,4
6968565,5.80345,0.216839,4
6969565,5.88714,0.260534,4
6970565,5.89835,0.322392,3
6971565,5.89766,0.350142,1
6972565,5.9244,0.369382,0
6973565,5.97425,0.398562,0
6974565,5.98085,0.433049,1
6975565,5.97555,0.44353,2
6976565,5.95248,0.426267,3
6977565,5.90004,0.398407,2
6978565,5.87572,0.361917,2
6979565,5.83997,0.332706,1
6980565,5.77619,0.303931,2
6981565,5.72909,0.231369,2
6982565,5.7067,0.179641,2
6983565,5.7118,0.154585,3
6984565,5.74364,0.159234,3
6985565,5.86963,0.200185,3
6986565,5.927,0.314717,3
6987565,5.94377,0.388205,2
6988565,5.93908,0.379506,2
6989565,5.83711,0.352342,3
6990565,5.91043,0.291453,3
6991565,6.19975,0.345508,2
6992565,0.289732,0.69692,1
6993565,0.728394,1.09632,1
6994565,0.854452,1.43958,1
6995565,0.914626,1.69594,0
6996565,0.914626,1.78566,0
6997565,0.914626,1.78771,0
6998565,0.914626,1.7877,0
6999565,0.914626,1.7877,0
7000565,0.914626,1.7879,0
7001565,0.914626,1.78761,0
7002565,0.914626,1.78696,0
7003565,0.914626,1.78568,0
7004565,0.914626,1.78537,0
7005565,0.914626,1.78572,0
7006565,0.914626,1.78648,0
7007565,0.914626,1.78676,0
7008565,0.914626,1.7874,0
7009565,0.914626,1.78798,0
7010565,0.914626,1.78832,0
7011565,0.914626,1.78844,0
7012565,0.914626,1.78868,0
7013565,0.914626,1.78884,0
7014565,0.914626,1.78898,0
7015565,0.914626,1.78894,0
7016565,0.914626,1.7889,0
7017565,0.914626,1.78892,0
7018565,0.914626,1.78886,0
7019565,0.914626,1.78878,0
7020565,0.914626,1.78864,0
7021565,0.914626,1.78874,0
7022565,0.914626,1.78868,0
7023565,0.914626,1.78861,0
7024565,0.914626,1.78851,0
7025565,0.914626,1.78856,0
7026565,0.914626,1.78861,0
7027565,0.914626,1.78876,0
7028565,0.914626,1.78878,0
7029565,0.914626,1.78882,0
7030565,0.914626,1.78889,0
7031566,0.914626,1.78885,0
7032566,0.914626,1.7889,0
7033566,0.914626,1.78889,0
7034566,0.914626,1.78897,0
7035566,0.914626,1.78895,0
7036566,0.914626,1.78879,0
7037566,0.914626,1.78876,0
7038566,0.914626,1.78879,0
7039566,0.914626,1.78887,0
7040566,0.914626,1.78888,0
7041566,0.914626,1.78893,0
7042566,0.914626,1.78894,0
7043566,0.914626,1.78893,0
7044566,0.914626,1.78896,0
7045566,0.914626,1.78896,0
7046566,0.914626,1.78896,0
7047566,0.914626,1.78898,0
7048566,0.914626,1.78894,0
7049566,0.914626,1.78893,0
7050566,0.914626,1.78878,0
7051566,0.914626,1.78873,0
7052566,0.914626,1.78867,0
7053566,0.914626,1.78866,0
7054566,0.914626,1.78862,0
7055566,0.914626,1.78866,0
7056566,0.914626,1.78871,0
7057566,0.914626,1.78849,0
7058566,0.914626,1.78841,0
7059566,0.914626,1.78849,0
7060566,0.914626,1.78849,0
7061566,0.914626,1.78853,0
7062566,0.914626,1.78852,0
7063566,0.914626,1.7885,0
7064566,0.914626,1.78843,0
7065566,0.914626,1.78843,0
7066566,0.914626,1.78843,0
7067566,0.914626,1.78845,0
7068566,0.914626,1.78848,0
7069566,0.914626,1.78859,0
7070566,0.914626,1.78858,0
7071566,0.914626,1.78861,0
7072566,0.914626,1.7886,0
7073566,0.914626,1.78856,0
7074566,0.914626,1.78849,0
7075566,0.914626,1.78847,0
7076566,0.914626,1.78859,0
7077566,0.914626,1.78859,0
7078566,0.914626,1.78863,0
7079566,0.914626,1.78867,0
7080566,0.914626,1.7887,0
7081566,0.914626,1.78874,0
7082566,0.914626,1.78872,0
7083566,0.914626,1.78866,0
7084566,0.914626,1.78868,0
7085566,0.914626,1.78864,0
7086566,0.914626,1.78865,0
7087566,0.914626,1.78857,0
7088566,0.914626,1.78862,0
7089566,0.914626,1.78864,0
7090566,0.914626,1.78873,0
7091566,0.914626,1.78873,0
7092566,0.914626,1.78869,0
7093566,0.914626,1.78873,0
7094566,0.914626,1.7887,0
7095566,0.914626,1.78875,0
7096566,0.914626,1.78876,0
7097566,0.914626,1.78886,0
7098566,0.914626,1.78894,0
7099566,0.914626,1.78886,0
7100566,0.914626,1.78896,0
7101566,0.914626,1.78897,0
7102566,0.914626,1.78893,0
7103566,0.914626,1.78887,0
7104566,0.914626,1.78891,0
7105566,0.914626,1.789,0
7106566,0.914626,1.78905,0
7107566,0.914626,1.78903,0
7108566,0.914626,1.7891,0
7109566,0.914626,1.78919,0
7110566,0.914626,1.78916,0
7111566,0.914626,1.78929,0
7112566,0.914626,1.78931,0
7113566,0.914626,1.78935,0
7114566,0.914626,1.78943,0
7115566,0.914626,1.78942,0
7116566,0.914626,1.78944,0
7117566,0.914626,1.78948,0
7118566,0.914626,1.78956,0
7119566,0.914626,1.78961,0
7120566,0.914626,1.78955,0
7121566,0.914626,1.78957,0
7122566,0.914626,1.78954,0
7123566,0.914626,1.78956,0
7124566,0.914626,1.78955,0
7125567,0.914626,1.78958,0
7126567,0.914626,1.78959,0
7127567,0.914626,1.78967,0
7128567,0.914626,1.78975,0
7129567,0.914626,1.78989,0
7130567,0.914626,1.78982,0
7131567,0.914626,1.78982,0
7132567,0.914626,1.7898,0
7133567,0.914626,1.78972,0
7134567,0.914626,1.78972,0
7135567,0.914626,1.78969,0
7136567,0.914626,1.78969,0
7137567,0.914626,1.78971,0
7138567,0.914626,1.78976,0
7139567,0.914626,1.78981,0
7140567,0.914626,1.78989,0
7141567,0.914626,1.78993,0
7142567,0.914626,1.78996,0
7143567,0.914626,1.79001,0
7144567,0.914626,1.78997,0
7145567,0.914626,1.78995,0
7146567,0.914626,1.78988,0
7147567,0.914626,1.78992,0
7148567,0.914626,1.78993,0
7149567,0.914626,1.78982,0
7150567,0.914626,1.78983,0
7151567,0.914626,1.78978,0
7152567,0.914626,1.78978,0
7153567,0.914626,1.78974,0
7154567,0.914626,1.78967,0
7155567,0.914626,1.78969,0
7156567,0.914626,1.78971,0
7157567,0.914626,1.7898,0
7158567,0.914626,1.78982,0
7159567,0.914626,1.78993,0
7160567,0.914626,1.78994,0
7161567,0.914626,1.7899,0
7162567,0.914626,1.78984,0
7163567,0.914626,1.78978,0
7164567,0.914626,1.78976,0
7165567,0.914626,1.78973,0
7166567,0.914626,1.78981,0
7167567,0.914626,1.78988,0
7168567,0.914626,1.78995,0
7169567,0.914626,1.79006,0
7170567,0.914626,1.79009,0
7171567,0.914626,1.79004,0
7172567,0.914626,1.79001,0
7173567,0.914626,1.78997,0
7174567,0.914626,1.7899,0
7175567,0.914626,1.78994,0
7176567,0.914626,1.78997,0
7177567,0.914626,1.79001,0
7178567,0.914626,1.79004,0
7179567,0.914626,1.79007,0
7180567,0.914626,1.78998,0
7181567,0.914626,1.79004,0
7182567,0.914626,1.79005,0
7183567,0.914626,1.79013,0
7184567,0.914626,1.7902,0
7185567,0.914626,1.79018,0
7186567,0.914626,1.79019,0
7187567,0.914626,1.79021,0
7188567,0.914626,1.79015,0
7189567,0.914626,1.79018,0
7190567,0.914626,1.79016,0
7191567,0.914626,1.79012,0
7192567,0.914626,1.79013,0
7193567,0.914626,1.79019,0
7194567,0.914626,1.79009,0
7195567,0.914626,1.79019,0
7196567,0.914626,1.79024,0
7197567,0.914626,1.7903,0
7198567,0.914626,1.79019,0
7199567,0.914626,1.79019,0
7200567,0.914626,1.79013,0
7201567,0.914626,1.79007,0
7202567,0.914626,1.79004,0
7203567,0.914626,1.79008,0
7204567,0.914626,1.78996,0
7205567,0.914626,1.78998,0
7206567,0.914626,1.79005,0
7207567,0.914626,1.79006,0
7208567,0.914626,1.7901,0
7209567,0.914626,1.79011,0
7210567,0.914626,1.79014,0
7211567,0.914626,1.79022,0
7212567,0.914626,1.79031,0
7213567,0.914626,1.79038,0
7214567,0.914626,1.79041,0
7215567,0.914626,1.79046,0
7216568,0.914626,1.79042,0
7217568,0.914626,1.79041,0
7218568,0.914626,1.79046,0
7219568,0.914626,1.79055,0
7220568,0.914626,1.79047,0
7221568,0.914626,1.79048,0
7222568,0.914626,1.79051,0
7223568,0.914626,1.79048,0
7224568,0.914626,1.79051,0
7225568,0.914626,1.79047,0
7226568,0.914626,1.79049,0
7227568,0.914626,1.79043,0
7228568,0.914626,1.79039,0
7229568,0.914626,1.79037,0
7230568,0.914626,1.79037,0
7231568,0.914626,1.79033,0
7232568,0.914626,1.79039,0
7233568,0.914626,1.7904,0
7234568,0.914626,1.79044,0
7235568,0.914626,1.79047,0
7236568,0.914626,1.79046,0
7237568,0.914626,1.79049,0
7238568,0.914626,1.79056,0
7239568,0.914626,1.79061,0
7240568,0.914626,1.79059,0
7241568,0.914626,1.79058,0
7242568,0.914626,1.79056,0
7243568,0.914626,1.79061,0
7244568,0.914626,1.79065,0
7245568,0.914626,1.79061,0
7246568,0.914626,1.79059,0
7247568,0.914626,1.79052,0
7248568,0.914626,1.79051,0
7249568,0.914626,1.79042,0
7250568,0.914626,1.79036,0
7251568,0.914626,1.79047,0
7252568,0.914626,1.79052,0
7253568,0.914626,1.79061,0
7254568,0.914626,1.79066,0
7255568,0.914626,1.79065,0
7256568,0.914626,1.7907,0
7257568,0.914626,1.79069,0
7258568,0.914626,1.79079,0
7259568,0.914626,1.79075,0
7260568,0.914626,1.79073,0
7261568,0.914626,1.79068,0
7262568,0.914626,1.7906,0
7263568,0.914626,1.79065,0
7264568,0.914626,1.79063,0
7265568,0.914626,1.79059,0
7266568,0.914626,1.79054,0
7267568,0.914626,1.79053,0
7268568,0.914626,1.7906,0
7269568,0.914626,1.79061,0
7270568,0.914626,1.79059,0
7271568,0.914626,1.79058,0
7272568,0.914626,1.79051,0
7273568,0.914626,1.79039,0
7274568,0.914626,1.79032,0
7275568,0.914626,1.79033,0
7276568,0.914626,1.79032,0
7277568,0.914626,1.79034,0
7278568,0.914626,1.79038,0
7279568,0.914626,1.79037,0
7280568,0.914626,1.79035,0
7281568,0.914626,1.7904,0
7282568,0.914626,1.79043,0
7283568,0.914626,1.79053,0
7284568,0.914626,1.79054,0
7285568,0.914626,1.79059,0
7286568,0.914626,1.79052,0
7287568,0.914626,1.79056,0
7288568,0.914626,1.79044,0
7289568,0.914626,1.79047,0
7290568,0.914626,1.79052,0
7291568,0.914626,1.79067,0
7292568,0.914626,1.79073,0
7293568,0.914626,1.79082,0
7294568,0.914626,1.79091,0
7295568,0.914626,1.7909,0
7296568,0.914626,1.79084,0
7297568,0.914626,1.79079,0
7298568,0.914626,1.7908,0
7299568,0.914626,1.79078,0
7300568,0.914626,1.79076,0
7301568,0.914626,1.79075,0
7302568,0.914626,1.79078,0
7303568,0.914626,1.79076,0
7304568,0.914626,1.79072,0
7305568,0.914626,1.79079,0
7306568,0.914626,1.79081,0
7307568,0.914626,1.79077,0
7308568,0.914626,1.79074,0
7309568,0.914626,1.79071,0
7310568,0.914626,1.79071,0
7311569,0.914626,1.7908,0
7312569,0.914626,1.79085,0
7313569,0.914626,1.7909,0
7314569,0.914626,1.79087,0
7315569,0.914626,1.79085,0
7316569,0.914626,1.79078,0
7317569,0.914626,1.79075,0
7318569,0.914626,1.79074,0
7319569,0.914626,1.79077,0
7320569,0.914626,1.79075,0
7321569,0.914626,1.7908,0
7322569,0.914626,1.79079,0
7323569,0.914626,1.79074,0
7324569,0.914626,1.79073,0
7325569,0.914626,1.79057,0
7326569,0.914626,1.79053,0
7327569,0.914626,1.79056,0
7328569,0.914626,1.79049,0
7329569,0.914626,1.7905,0
7330569,0.914626,1.79049,0
7331569,0.914626,1.7905,0
7332569,0.914626,1.79052,0
7333569,0.914626,1.79041,0
7334569,0.914626,1.79035,0
7335569,0.914626,1.79027,0
7336569,0.914626,1.79027,0
7337569,0.914626,1.79032,0
7338569,0.914626,1.79037,0
7339569,0.914626,1.79049,0
7340569,0.914626,1.79043,0
7341569,0.914626,1.79047,0
7342569,0.914626,1.79047,0
7343569,0.914626,1.79047,0
7344569,0.914626,1.79046,0
7345569,0.914626,1.79042,0
7346569,0.914626,1.79044,0
7347569,0.914626,1.79038,0
7348569,0.914626,1.79036,0
7349569,0.914626,1.79032,0
7350569,0.914626,1.79028,0
7351569,0.914626,1.79028,0
7352569,0.914626,1.79026,0
7353569,0.914626,1.79024,0
7354569,0.914626,1.79027,0
7355569,0.914626,1.79024,0
7356569,0.914626,1.79015,0
7357569,0.914626,1.79009,0
7358569,0.914626,1.79015,0
7359569,0.914626,1.79013,0
7360569,0.914626,1.79012,0
7361569,0.914626,1.79016,0
7362569,0.914626,1.7902,0
7363569,0.914626,1.79014,0
7364569,0.914626,1.79019,0
7365569,0.914626,1.79021,0
7366569,0.914626,1.79019,0
7367569,0.914626,1.79014,0
7368569,0.914626,1.7901,0
7369569,0.914626,1.79003,0
7370569,0.914626,1.79002,0
7371569,0.914626,1.79008,0
7372569,0.914626,1.79014,0
7373569,0.914626,1.79015,0
7374569,0.914626,1.79013,0
7375569,0.914626,1.79014,0
7376569,0.914626,1.79008,0
7377569,0.914626,1.79003,0
7378569,0.914626,1.79002,0
7379569,0.914626,1.79005,0
7380569,0.914626,1.79003,0
7381569,0.914626,1.78992,0
7382569,0.914626,1.78984,0
7383569,0.914626,1.78977,0
7384569,0.914626,1.7898,0
7385569,0.914626,1.78975,0
7386569,0.914626,1.78973,0
7387569,0.914626,1.78971,0
7388569,0.914626,1.78967,0
7389569,0.914626,1.78971,0
7390569,0.914626,1.78968,0
7391569,0.914626,1.78961,0
7392569,0.914626,1.78956,0
7393569,0.914626,1.78956,0
7394569,0.914626,1.7895,0
7395569,0.914626,1.78941,0
7396569,0.914626,1.78931,0
7397569,0.914626,1.78929,0
7398569,0.914626,1.78926,0
7399569,0.914626,1.78918,0
7400569,0.914626,1.78914,0
7401569,0.914626,1.78909,0
7402569,0.914626,1.789,0
7403569,0.914626,1.78897,0
7404570,0.914626,1.78899,0
7405570,0.914626,1.78897,0
7406570,0.914626,1.7889,0
7407570,0.914626,1.78883,0
7408570,0.914626,1.78874,0
7409570,0.914626,1.78864,0
7410570,0.914626,1.78862,0
7411570,0.914626,1.78867,0
7412570,0.914626,1.7887,0
7413570,0.914626,1.78866,0
7414570,0.914626,1.78863,0
7415570,0.914626,1.78853,0
7416570,0.914626,1.78852,0
7417570,0.914626,1.78856,0
7418570,0.914626,1.78866,0
7419570,0.914626,1.78869,0
7420570,0.914626,1.7887,0
7421570,0.914626,1.78865,0
7422570,0.914626,1.78869,0
7423570,0.914626,1.78874,0
7424570,0.914626,1.78869,0
7425570,0.914626,1.78861,0
7426570,0.914626,1.78861,0
7427570,0.914626,1.78852,0
7428570,0.914626,1.78847,0
7429570,0.914626,1.78838,0
7430570,0.914626,1.78833,0
7431570,0.914626,1.78834,0
7432570,0.914626,1.78831,0
7433570,0.914626,1.78826,0
7434570,0.914626,1.78824,0
7435570,0.914626,1.78824,0
7436570,0.914626,1.7882,0
7437570,0.914626,1.78814,0
7438570,0.914626,1.78822,0
7439570,0.914626,1.78814,0
7440570,0.914626,1.78811,0
7441570,0.914626,1.78804,0
7442570,0.914626,1.7879,0
7443570,0.914626,1.7879,0
7444570,0.914626,1.7878,0
7445570,0.914626,1.78769,0
7446570,0.914626,1.78771,0
7447570,0.914626,1.78779,0
7448570,0.914626,1.78769,0
7449570,0.914626,1.78769,0
7450570,0.914626,1.78769,0
7451570,0.914626,1.78769,0
7452570,0.914626,1.78768,0
7453570,0.914626,1.78767,0
7454570,0.914626,1.78767,0
7455570,0.914626,1.78765,0
7456570,0.914626,1.78763,0
7457570,0.914626,1.78762,0
7458570,0.914626,1.78758,0
7459570,0.914626,1.78766,0
7460570,0.914626,1.78758,0
7461570,0.914626,1.78756,0
7462570,0.914626,1.78741,0
7463570,0.914626,1.7887,0
7464570,0.914626,1.78954,0
7465570,0.914626,1.7871,0
7466570,0.914626,1.78669,0
7467570,0.914626,1.78649,0
7468570,0.914626,1.78624,0
7469570,0.914626,1.78603,0
7470570,0.914626,1.78589,0
7471570,0.914626,1.78584,0
7472570,0.914626,1.78574,0
7473570,0.914626,1.78581,0
7474570,0.914626,1.78551,0
7475570,0.914626,1.78545,0
7476570,0.914626,1.78554,0
7477570,0.914626,1.78562,0
7478570,0.914626,1.7856,0
7479570,0.914626,1.78567,0
7480570,0.914626,1.78575,0
7481570,0.914626,1.78576,0
7482570,0.914626,1.78576,0
7483570,0.914626,1.78582,0
7484570,0.914626,1.78589,0
7485570,0.914626,1.78583,0
7486570,0.914626,1.78584,0
7487570,0.914626,1.78597,0
7488570,0.914626,1.78588,0
7489570,0.914626,1.78571,0
7490570,0.914626,1.78569,0
7491570,0.914626,1.78589,0
7492570,0.914626,1.78615,0
7493570,0.914626,1.7864,0
7494570,0.914626,1.78614,0
7495570,0.914626,1.78612,0
7496570,0.914626,1.78601,0
7497571,0.914626,1.78594,0
7498571,0.914626,1.78587,0
7499571,0.914626,1.78585,0
7500571,0.914626,1.78584,0
7501571,0.914626,1.78576,0
7502571,0.914626,1.78569,0
7503571,0.914626,1.78571,0
7504571,0.914626,1.78578,0
7505571,0.914626,1.78577,0
7506571,0.914626,1.78569,0
7507571,0.914626,1.7857,0
7508571,0.914626,1.78577,0
7509571,0.914626,1.78579,0
7510571,0.914626,1.78577,0
7511571,0.914626,1.7857,0
7512571,0.914626,1.78569,0
7513571,0.914626,1.78565,0
7514571,0.914626,1.78551,0
7515571,0.914626,1.78548,0
7516571,0.914626,1.78547,0
7517571,0.914626,1.7854,0
7518571,0.914626,1.78536,0
7519571,0.914626,1.78536,0
7520571,0.914626,1.78523,0
7521571,0.914626,1.78526,0
7522571,0.914626,1.78535,0
7523571,0.914626,1.78538,0
7524571,0.914626,1.78539,0
7525571,0.914626,1.78539,0
7526571,0.914626,1.78534,0
7527571,0.914626,1.78524,0
7528571,0.914626,1.78522,0
7529571,0.914626,1.78519,0
7530571,0.914626,1.78521,0
7531571,0.914626,1.78518,0
7532571,0.914626,1.78516,0
7533571,0.914626,1.78512,0
7534571,0.914626,1.78505,0
7535571,0.914626,1.785,0
7536571,0.914626,1.78495,0
7537571,0.914626,1.78494,0
7538571,0.914626,1.78491,0
7539571,0.914626,1.78484,0
7540571,0.914626,1.78471,0
7541571,0.914626,1.78478,0
7542571,0.914626,1.78504,0
7543571,0.914626,1.78503,0
7544571,0.914626,1.78513,0
7545571,0.914626,1.78495,0
7546571,0.914626,1.78494,0
7547571,0.914626,1.78494,0
7548571,0.914626,1.78493,0
7549571,0.914626,1.78493,0
7550571,0.914626,1.785,0
7551571,0.914626,1.78495,0
7552571,0.914626,1.78503,0
7553571,0.914626,1.78568,0
7554571,0.914626,1.78546,0
7555571,0.914626,1.78566,0
7556571,0.914626,1.78537,0
7557571,0.914626,1.78473,0
7558571,0.914626,1.78979,0
7559571,0.914626,1.79192,0
7560571,0.914626,1.79208,0
7561571,0.914626,1.78838,0
7562571,0.914626,1.78337,0
7563571,0.914626,1.78004,0
7564571,0.914626,1.77682,0
7565571,0.914626,1.77072,0
7566571,0.914626,1.77248,0
7567571,0.914626,1.77438,0
7568571,0.914626,1.77614,0
7569571,0.914626,1.77803,0
7570571,0.914626,1.77918,0
7571571,0.914626,1.77924,0
7572571,0.914626,1.77928,0
7573571,0.914626,1.77934,0
7574571,0.914626,1.77935,0
7575571,0.914626,1.77945,0
7576571,0.914626,1.77957,0
7577571,0.914626,1.77952,0
7578571,0.914626,1.77961,0
7579571,0.914626,1.77968,0
7580571,0.914626,1.77954,0
7581571,0.914626,1.77954,0
7582571,0.914626,1.77944,0
7583571,0.914626,1.77942,0
7584571,0.914626,1.77952,0
7585571,0.914626,1.77949,0
7586571,0.914626,1.77928,0
7587571,0.914626,1.77916,0
7588571,0.914626,1.7791,0
7589572,0.914626,1.77905,0
7590572,0.914626,1.77904,0
7591572,0.914626,1.77905,0
7592572,0.914626,1.77906,0
7593572,0.914626,1.77899,0
7594572,0.914626,1.77905,0
7595572,0.914626,1.77915,0
7596572,0.914626,1.7791,0
7597572,0.914626,1.77896,0
7598572,0.914626,1.77916,0
7599572,0.914626,1.77921,0
7600572,0.914626,1.77916,0
7601572,0.914626,1.77921,0
7602572,0.914626,1.77919,0
7603572,0.914626,1.77942,0
7604572,0.914626,1.77936,0
7605572,0.914626,1.78185,0
7606572,0.914626,1.78073,0
7607572,0.914626,1.77884,0
7608572,0.914626,1.77864,0
7609572,0.914626,1.77857,0
7610572,0.914626,1.77887,0
7611572,0.914626,1.77922,0
7612572,0.914626,1.7797,0
7613572,0.914626,1.78006,0
7614572,0.914626,1.78044,0
7615572,0.914626,1.78079,0
7616572,0.914626,1.78088,0
7617572,0.914626,1.78097,0
7618572,0.914626,1.78112,0
7619572,0.914626,1.78121,0
7620572,0.914626,1.78129,0
7621572,0.914626,1.7813,0
7622572,0.914626,1.78124,0
7623572,0.914626,1.7811,0
7624572,0.914626,1.78103,0
7625572,0.914626,1.78106,0
7626572,0.914626,1.78111,0
7627572,0.914626,1.78122,0
7628572,0.914626,1.7813,0
7629572,0.914626,1.78137,0
7630572,0.914626,1.7814,0
7631572,0.914626,1.78142,0
7632572,0.914626,1.78146,0
7633572,0.914626,1.78145,0
7634572,0.914626,1.78144,0
7635572,0.914626,1.78148,0
7636572,0.914626,1.78155,0
7637572,0.914626,1.78163,0
7638572,0.914626,1.78173,0
7639572,0.914626,1.78186,0
7640572,0.914626,1.78193,0
7641572,0.914626,1.78193,0
